name,category,address,phone,icon_url
Ünal Kuruyemiş Beytepe,Market Ürünleri,BEYTEPE MAH.KANUNİ SULTAN SÜLEYMAN BLV. NO:58/4 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Birlik,Market Ürünleri,BİRLİK MAH. 8. CAD. NO:19/10 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Cepa,Market Ürünleri,Cepa AVM Mustafa Kemal Mah. 17. Sok.  No:2 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Çankaya,Market Ürünleri,YILDIZEVLER MAH. 4.CAD. NO:37/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Çayyolu-1,Market Ürünleri,ÇAYYOLU MAH. 8. CAD. 2832 SOK. NO:160/D Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Çayyolu-2,Market Ürünleri,Prof. Dr. Ahmet Taner Kışlalı Mah. Banga Bandhu ŞeyhBulNo:9 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Çukurambar,Market Ürünleri,ÇUKURAMBAR MAH.1425.CAD.NO:17/B Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Emek,Market Ürünleri,Emek Mah. Bişkek 8.CAD.NO:161/B Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş İncek,Market Ürünleri,AHLATLIBEL MAH. İNCEK SAVCI MEHMET SELİM KİRAZ BULV. 74/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Keklik,Market Ürünleri,Malazgirt Mah. Dikmen Cd No:379 D:13 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Kırkkonaklar,Market Ürünleri,KIRKKONAKLAR MAH.316 CAD NO: 16/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Köroğlu,Market Ürünleri,BÜYÜKESAT MAH.UĞUR MUMCU CAD.NO:56/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Kurtuluş,Market Ürünleri,KURTULUŞ MAH. KIBRIS.CAD.NO:30/B Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Mustafa Kemal,Market Ürünleri,MUSTAFA KEMAL MAH.2120.CAD 7/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Ölçevler,Market Ürünleri,AŞAĞIÖVEÇLER MAH. KABİL CAD. 34/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Ümitköy,Market Ürünleri,MUTLUKENT MAH. 2432 CAD. NO:87 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Vadi,Market Ürünleri,NACİ ÇAKIR MAH. SİNAN CAD. NO:84/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Yaşamkent,Market Ürünleri,YAŞAMKENT MAH. 3222.CADDE 3300.SOK FLORİ UM İŞ MERK. NO: 6/A Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Yaşamkent-2,Market Ürünleri,YAŞAMKENT MAH.3250.CAD C BLOK NO:26/C-AP Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Yıldız,Market Ürünleri,YILDIZEVLER MAH. TURAN GÜNEŞ BULVARI NO:28/D Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Validem Börek,Pasta/Tatlı,Esatoğlu Mah. Esat Caddesi No:81/4 Esatoğlu Çankaya ANKARA,03126106601,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Varuna Gezgin,Sandwich/Tost/Burger,Bahçelievler Mah. Azerbaycan Cad. No:106 Bahçelievler Çankaya ANKARA,03122236888,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Varuna Gezgin Cafe Del Mundo,Sandwich/Tost/Burger,Barbaros Mah. Abay Kunanbay Cad. No:14/A Barbaros Çankaya ANKARA,03124284448,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Vefalı Köfteci,Pilav,Kızılırmak Mah. 1443. Cad. D Blok No:6 - 1071 Çukuranbar Çankaya ANKARA,02323301289,http://ws.ticket.com.tr/iphone/images/icons/ST323.png
Victoria Pastanesi,Sandwich/Tost/Burger,Öveçler Mah. Kabil Cad. Burak Apt. No:5 Öveçler Çankaya ANKARA,03124815353,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Victoria Pastanesi,Pasta/Tatlı,Karapınar Mah. Dikmen Cad. No:424\A Dikmen Çankaya ANKARA,03129999749,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Vinozza Pizza ve Sandviç,Dünya Mutfağı,Çukurambar Mah. 1480 Sok. No:2B/5 Çankaya Çankaya ANKARA,03124270444,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Vişi Cafe,Dünya Mutfağı,Yukarı Bahçelievler Mah.7.Cad No:47/A Çankaya Çankaya ANKARA,03122211787,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Vitamin,Sandwich/Tost/Burger,Büyük Esat Mah. Uğur Mumcu Cad. No:103/B Gaziosmanpaşa Çankaya ANKARA,03124480388,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Vitamin Cafe,Sandwich/Tost/Burger,Kızılay Mah. Sümer Sok. No:8 Kızılay Çankaya ANKARA,03122312784,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Volkan Piknik,Sandwich/Tost/Burger,Ahmet Taner Kışlalı Mah. Alacaatlı Cad. Çayyolu Çankaya ANKARA,03122411000,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Waffle İn Love,Pasta/Tatlı,Tepe Prime AVM Mustafa Kemal Mah. Dumlupınar Bul. No:266/A-1 Çankaya Çankaya ANKARA,03125110111,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Woc Coffee,Pasta/Tatlı,Çankaya Mah. Çankaya Cad. No:1 Çankaya Çankaya ANKARA,03122367519,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Woc Coffee,Pasta/Tatlı,Sögütözü Mah. Dumlupinar Bulv. No:120/A Çankaya Çankaya ANKARA,03122367519,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Wok And Fish,Deniz Mahsulleri,Gop Mah.Arjantin Cad.No:21/B Çankaya Çankaya ANKARA,03122216252,http://ws.ticket.com.tr/iphone/images/icons/ST301.png
Yağmur Pide Kebap Salonu,Kebap/Türk Mutfağı,Emek Mah. 4. Cad. No:92/A Emek Emek Çankaya ANKARA,03122224200,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yaprak Dönercisi,Kebap/Türk Mutfağı,Meşrutiyet Mah.Yüksel Cad.No:9/A Meşrutiyet Çankaya ANKARA,03124099692,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yaprak Dönercisi,Kebap/Türk Mutfağı,Fakülteler Mah. Cemal Gürsel Cad. No:87A Çankaya Çankaya ANKARA,03123190099,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yaprak Dönercisi,Kebap/Türk Mutfağı,Taurs AVM İşci Blokları Mah. Mevlana Bul Çankaya Çankaya ANKARA,03122854041,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yavuz Lokantası,Pide,Kartaltepe Mah. Tıp Fakültesi Cad. No:137/B Cebeci Çankaya ANKARA,03123636844,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
YD İskender,Kebap/Türk Mutfağı,Cevizlidere Mah. 37. Sok. Balgat Çankaya ANKARA,03124735355,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeni Altınşiş Kebap,Kebap/Türk Mutfağı,Mutlukent Mah. 1947 Sok. No:16 Ümitköy Ümitköy Çankaya ANKARA,03122366515,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeni Anadolu Sofrası,Kebap/Türk Mutfağı,Cevizlidere Mah. Cevizlidere Cad. No:88 Cevizlidere Çankaya ANKARA,03124730000,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeni Barış Restaurant,Kebap/Türk Mutfağı,Mustafa Kemal Mah. 2099 Cad. No:1/2 Söğütözü Mustafa Kemal Çankaya ANKARA,03122851901,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeni Ulusoy Pide Kebap,Kebap/Türk Mutfağı,100. Yıl İşçi Blokları Mah. 433. Sok. Balgat Çankaya ANKARA,03122860983,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeni Urfalı Kebapçı,Kebap/Türk Mutfağı,Aşağı Öveçler Mah. Kabil Cad. No:52/A Aşağı Dikmen Çankaya ANKARA,03124787805,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeşilpınar Kebapçısı,Kebap/Türk Mutfağı,Kızılay Mah. Necatibey Cad. Hanımeli Sok. No:31/D Sıhhıye Çankaya ANKARA,03122297188,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yeye Cafe,Sandwich/Tost/Burger,Meşrutiyet Cad. Karanfil Sok. No:17/A Meşrutiyet Çankaya ANKARA,03124177875,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Yıldız Aspava,Kebap/Türk Mutfağı,Alacaatlı Mah. 3158. Cad. 3154. Sok. Yaşamkent No:10/A Çayyolu Çankaya ANKARA,03122176220,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yıldız Aspava,Kebap/Türk Mutfağı,ODC Center AVM   ODC Center AVM İşçi Blokları Mah. 1500. Cad. Odc AVM No:9/15 Balgat Çankaya ANKARA,03122840004,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yıldız Aspava,Kebap/Türk Mutfağı,Barbaros Mah. Esat Cad. No:108-110/E Barbaros Çankaya ANKARA,03124376687,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yıldız Aspava,Kebap/Türk Mutfağı,Emek Mah. Bişkek Cad. No:64/B Emek Çankaya ANKARA,03122229090,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yıldız Taş Fırın Pide Kebap Salonu,Kebap/Türk Mutfağı,Sancak Mah. Tiflis Cad. Nergis Apt. No:27/B Sancak Çankaya ANKARA,03124394090,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Yörem Mantı Gözleme Evi,Börek,Ehlibeyt Mah. Ceyhun Atıf Kansu Cad. No: Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST313.png
Yunus Market,Market Ürünleri,Aydınlar Mah. Sokullu Mehmet Paşa Cad. No:192/A Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Balgat Mah. 1. Cad. No:39/14-15-16 Çankaya Çankaya ANKARA,03122856570,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Cebeci Mah. Evren Sok. No:33/A-B Çankaya Çankaya ANKARA,03123190303,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Çayyolu Mah. 2432 Cad. No:167/A Çankaya Çankaya ANKARA,03122421401,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Karapınar Mah. Dikmen Cad. No:428/A Çankaya Çankaya ANKARA,03128154747,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Sancak Mah. 521 Sok. No:1/A Çankaya Çankaya ANKARA,03124408810,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Yaşamkent Mah. 3158 Cad. No:12/B Çankaya Çankaya ANKARA,03128154747,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yunus Market,Market Ürünleri,Yaşamkent Mah. 3250 Cad. No:26/C Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Yüzyılın Köftecisi,Köfte,Mustafa Kemal Mah. 2082. Cadde Tepe Prime Arkası No:46/1 Mustafa Kemal Çankaya ANKARA,03124743132,http://ws.ticket.com.tr/iphone/images/icons/ST324.png
Zaytung Zone,Kebap/Türk Mutfağı,Meşrutiyet Mah. Konur Sok. No:8/A-B Kızılay Çankaya ANKARA,03124174106,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Zencefil Sandwich,Sandwich/Tost/Burger,Mustafa Kermal Mah. 2157 Sok. No:17/C Mustafa Kemal Çankaya ANKARA,03122859887,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Zeynel 1925,Köfte,Next Level Avm. Kızılırmak Mah. Dumlupın Çankaya Çankaya ANKARA,03125927320,http://ws.ticket.com.tr/iphone/images/icons/ST324.png
Zeynel 1925,Dünya Mutfağı,Bilkent Center Avm Üniversiteler Mah.159 7 Cad.No:3/4 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Zeynel 1925,Dünya Mutfağı,Arcadium Avm Koru Mah.2432. Cad.No:192/2 04 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Zeynel 1925,Dünya Mutfağı,Kentpark Avm Mustafa Kemal Mah.Dumlupına r Blv.No:164/24 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Zeynel 1925,Dünya Mutfağı,365 Avm Birlik Mah.428. Cad.No:41/209 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Zeynel 1925,Dünya Mutfağı,Cepa Avm Mustafa Kemal Mah.2123 Sok.No:2 /309 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Zeynel Çilli,Sandwich/Tost/Burger,Kavaklıdere Mah. İran Cad. No:11/A Barbaros Çankaya ANKARA,03124672030,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Zeynel Çilli,Pasta/Tatlı,Yukarı Bahçelievler Mah. 72. Cad. No:6/A Bahçelievler Yukarı Bahçelievler Çankaya ANKARA,03122220306,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Zeytin Pizza Restaurant,Kebap/Türk Mutfağı,Üniversiteler Mah. İhsan Doğramacı Bul. Galyum Blok Çayyolu Çankaya ANKARA,03122100088,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Zula Yemek,Ev Yemekleri,Mustafa Kemal Mah. Dumlupınar Mah. No:280/D Çankaya Çankaya ANKARA,03120351002,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
